nodeId, floodingId, time, packetType, msg
 26,0,24.000000000,7  ,Relay IP packet to 19 
 26,0,24.000000000,7  ,INIT_DATA to 19 / 19  
 50,0,24.012550073,7  ,Received IP packet from 0.0.0.12  
  3,0,24.047550333,7  ,Forward IP packet to Vehicle 50 
  3,0,24.047550333,7  ,INIT_DATA to 50 / 50  
 16,6,24.071030333,5  ,HANDLE_PROTOCOL_PACKET FROM 15 
 16,9,24.071030333,5  ,RELAY_LOCATION_QUERY for 0.0.0.50 to 17 
 10,0,24.082550333,7  ,Relay IP packet to 3 
 10,0,24.082550333,7  ,INIT_DATA to 3 / 3  
 25,0,24.117550333,7  ,Relay IP packet to 26 
 25,0,24.117550333,7  ,INIT_DATA to 26 / 26  
 26,0,24.122550333,7  ,Relay IP packet to 19 
 26,0,24.122550333,7  ,INIT_DATA to 19 / 19  
 19,0,24.127550333,7  ,Relay IP packet to 18 
 19,0,24.127550333,7  ,INIT_DATA to 18 / 18  
 47,8,24.196030333,6  ,HANDLE_PROTOCOL_PACKET FROM 17 
 47,0,24.196030333,7  ,Forward IP packet from 0.0.0.47 to 0.0.0.50 (300, 100) 
 47,0,24.196030333,7  ,INIT_DATA to 40 / 40  
 40,0,24.232550333,7  ,Forward IP packet from 0.0.0.47 to 0.0.0.50 (300, 100) 
 40,0,24.232550333,7  ,INIT_DATA to 33 / 33  
 50,0,24.262551083,7  ,Received IP packet from 0.0.0.18  
  3,0,24.297551333,7  ,Forward IP packet to Vehicle 50 
  3,0,24.297551333,7  ,INIT_DATA to 50 / 50  
 17,9,24.326031333,5  ,HANDLE_PROTOCOL_PACKET FROM 15 
 17,14,24.326031333,6  ,INIT_R_LOCATION_QUERY for 0.0.0.50 to 16 
 18,0,24.342551333,7  ,Relay IP packet to 17 
 18,0,24.342551333,7  ,INIT_DATA to 17 / 17  
 19,0,24.377551333,7  ,Relay IP packet to 18 
 19,0,24.377551333,7  ,INIT_DATA to 18 / 18  
 33,0,24.447551333,7  ,Forward IP packet from 0.0.0.47 to 0.0.0.50 (300, 100) 
 33,0,24.447551333,7  ,INIT_DATA to 26 / 26  
 50,0,24.512552090,7  ,Received IP packet from 0.0.0.21  
 16,14,24.581032333,6  ,HANDLE_PROTOCOL_PACKET FROM 17 
 16,10,24.581032333,6  ,RELAY_R_LOCATION_QUERY for 0.0.0.50 to 15 
 17,0,24.587552333,7  ,Relay IP packet to 10 
 17,0,24.587552333,7  ,INIT_DATA to 10 / 10  
 18,0,24.592552333,7  ,Relay IP packet to 17 
 18,0,24.592552333,7  ,INIT_DATA to 17 / 17  
 26,0,24.662552333,7  ,Relay IP packet to 19 
 26,0,24.662552333,7  ,INIT_DATA to 19 / 19  
 15,10,24.826033333,6  ,HANDLE_PROTOCOL_PACKET FROM 17 
 15,0,24.826033333,7  ,Forward IP packet from 0.0.0.15 to 0.0.0.50 (300, 100) 
 15,0,24.826033333,7  ,INIT_DATA to 8 / 8  
 10,0,24.832553333,7  ,Relay IP packet to 3 
 10,0,24.832553333,7  ,INIT_DATA to 3 / 3  
 17,0,24.837553333,7  ,Relay IP packet to 10 
 17,0,24.837553333,7  ,INIT_DATA to 10 / 10  
 19,0,24.877553333,7  ,Relay IP packet to 18 
 19,0,24.877553333,7  ,INIT_DATA to 18 / 18  
  6,6,25.000000000,5  ,INIT_LOCATION_QUERY for 0.0.0.50 to 5 
  9,0,25.000000000,7  ,Forward IP packet from 0.0.0.9 to 0.0.0.50 (300, 100) 
  9,0,25.000000000,7  ,INIT_DATA to 10 / 10  
 12,10,25.000000000,5  ,INIT_LOCATION_QUERY for 0.0.0.50 to 11 
 21,0,25.000000000,7  ,Forward IP packet from 0.0.0.21 to 0.0.0.50 (500, 300) 
 21,0,25.000000000,7  ,INIT_DATA to 20 / 20  
 41,6,25.000000000,5  ,INIT_LOCATION_QUERY for 0.0.0.50 to 40 
 47,0,25.000000000,7  ,Forward IP packet from 0.0.0.47 to 0.0.0.50 (300, 100) 
 47,0,25.000000000,7  ,INIT_DATA to 40 / 40  
  5,6,25.026034333,5  ,HANDLE_PROTOCOL_PACKET FROM 6 
  5,7,25.026034333,5  ,RELAY_LOCATION_QUERY for 0.0.0.50 to 4 
 10,0,25.042554333,7  ,Relay IP packet to 3 
 10,0,25.042554333,7  ,INIT_DATA to 3 / 3  
  3,0,25.047554333,7  ,Forward IP packet to Vehicle 50 
  3,0,25.047554333,7  ,INIT_DATA to 50 / 50  
 11,10,25.056034333,5  ,HANDLE_PROTOCOL_PACKET FROM 12 
 11,13,25.056034333,5  ,RELAY_LOCATION_QUERY for 0.0.0.50 to 10 
  8,0,25.072554333,7  ,Forward IP packet from 0.0.0.15 to 0.0.0.50 (300, 100) 
  8,0,25.072554333,7  ,INIT_DATA to 9 / 9  
 10,0,25.082554333,7  ,Relay IP packet to 3 
 10,0,25.082554333,7  ,INIT_DATA to 3 / 3  
 18,0,25.092554333,7  ,Relay IP packet to 17 
 18,0,25.092554333,7  ,INIT_DATA to 17 / 17  
 20,0,25.102554333,7  ,Forward IP packet from 0.0.0.21 to 0.0.0.50 (500, 300) 
 20,0,25.102554333,7  ,INIT_DATA to 19 / 19  
 40,6,25.201034333,5  ,HANDLE_PROTOCOL_PACKET FROM 41 
 40,9,25.201034333,5  ,RELAY_LOCATION_QUERY for 0.0.0.50 to 39 
 40,0,25.232554333,7  ,Forward IP packet from 0.0.0.47 to 0.0.0.50 (300, 100) 
 40,0,25.232554333,7  ,INIT_DATA to 33 / 33  
 50,0,25.262555120,7  ,Received IP packet from 0.0.0.26  
  4,7,25.271035333,5  ,HANDLE_PROTOCOL_PACKET FROM 6 
  4,8,25.271035333,5  ,RELAY_LOCATION_QUERY for 0.0.0.50 to 3 
  9,0,25.287555333,7  ,Forward IP packet from 0.0.0.15 to 0.0.0.50 (300, 100) 
  9,0,25.287555333,7  ,INIT_DATA to 10 / 10  
 10,0,25.292555333,7  ,Relay IP packet to 3 
 10,0,25.292555333,7  ,INIT_DATA to 3 / 3  
  3,0,25.297555333,7  ,Forward IP packet to Vehicle 50 
  3,0,25.297555333,7  ,INIT_DATA to 50 / 50  
 10,13,25.301035333,5  ,HANDLE_PROTOCOL_PACKET FROM 12 
 10,18,25.301035333,6  ,INIT_R_LOCATION_QUERY for 0.0.0.50 to 11 
 17,0,25.337555333,7  ,Relay IP packet to 10 
 17,0,25.337555333,7  ,INIT_DATA to 10 / 10  
 19,0,25.347555333,7  ,Relay IP packet to 18 
 19,0,25.347555333,7  ,INIT_DATA to 18 / 18  
 39,9,25.446035333,5  ,HANDLE_PROTOCOL_PACKET FROM 41 
 39,8,25.446035333,5  ,RELAY_LOCATION_QUERY for 0.0.0.50 to 38 
 50,0,25.512556130,7  ,Received IP packet from 0.0.0.9  
  3,8,25.516036333,5  ,HANDLE_PROTOCOL_PACKET FROM 6 
  3,12,25.516036333,6  ,INIT_R_LOCATION_QUERY for 0.0.0.50 to 4 
 11,18,25.546036333,6  ,HANDLE_PROTOCOL_PACKET FROM 10 
 11,14,25.546036333,6  ,RELAY_R_LOCATION_QUERY for 0.0.0.50 to 12 
 10,0,25.582556333,7  ,Relay IP packet to 3 
 10,0,25.582556333,7  ,INIT_DATA to 3 / 3  
 18,0,25.592556333,7  ,Relay IP packet to 17 
 18,0,25.592556333,7  ,INIT_DATA to 17 / 17  
 38,8,25.691036333,5  ,HANDLE_PROTOCOL_PACKET FROM 41 
 38,10,25.691036333,5  ,RELAY_LOCATION_QUERY for 0.0.0.50 to 31 
 33,0,25.697556333,7  ,Forward IP packet from 0.0.0.47 to 0.0.0.50 (300, 100) 
 33,0,25.697556333,7  ,INIT_DATA to 26 / 26  
  4,12,25.761037333,6  ,HANDLE_PROTOCOL_PACKET FROM 3 
  4,9,25.761037333,6  ,RELAY_R_LOCATION_QUERY for 0.0.0.50 to 5 
  3,0,25.797557333,7  ,Forward IP packet to Vehicle 50 
  3,0,25.797557333,7  ,INIT_DATA to 50 / 50  
 12,14,25.801037333,6  ,HANDLE_PROTOCOL_PACKET FROM 10 
 12,0,25.801037333,7  ,Forward IP packet from 0.0.0.12 to 0.0.0.50 (300, 100) 
 12,0,25.801037333,7  ,INIT_DATA to 11 / 11  
 11,0,25.807557333,7  ,Forward IP packet from 0.0.0.12 to 0.0.0.50 (300, 100) 
 11,0,25.807557333,7  ,INIT_DATA to 4 / 4  
 17,0,25.837557333,7  ,Relay IP packet to 10 
 17,0,25.837557333,7  ,INIT_DATA to 10 / 10  
 26,0,25.912557333,7  ,Relay IP packet to 19 
 26,0,25.912557333,7  ,INIT_DATA to 19 / 19  
 31,10,25.936037333,5  ,HANDLE_PROTOCOL_PACKET FROM 41 
 31,12,25.936037333,5  ,RELAY_LOCATION_QUERY for 0.0.0.50 to 24 
  3,0,26.000000000,7  ,Forward IP packet to Vehicle 50 
  3,0,26.000000000,7  ,INIT_DATA to 50 / 50  
 18,0,26.000000000,7  ,Relay IP packet to 17 
 18,0,26.000000000,7  ,INIT_DATA to 17 / 17  
 44,6,26.000000000,5  ,INIT_LOCATION_QUERY for 0.0.0.50 to 45 
 50,0,26.012558147,7  ,Received IP packet from 0.0.0.44  
  5,9,26.016038333,6  ,HANDLE_PROTOCOL_PACKET FROM 3 
  5,8,26.016038333,6  ,RELAY_R_LOCATION_QUERY for 0.0.0.50 to 6 
  3,0,26.047558333,7  ,Forward IP packet to Vehicle 50 
  3,0,26.047558333,7  ,INIT_DATA to 50 / 50  
  4,0,26.052558333,7  ,Forward IP packet from 0.0.0.12 to 0.0.0.50 (300, 100) 
  4,0,26.052558333,7  ,INIT_DATA to 3 / 3  
 10,0,26.082558333,7  ,Relay IP packet to 3 
 10,0,26.082558333,7  ,INIT_DATA to 3 / 3  
 17,0,26.087558333,7  ,Relay IP packet to 10 
 17,0,26.087558333,7  ,INIT_DATA to 10 / 10  
 19,0,26.127558333,7  ,Relay IP packet to 18 
 19,0,26.127558333,7  ,INIT_DATA to 18 / 18  
 24,12,26.151038333,5  ,HANDLE_PROTOCOL_PACKET FROM 41 
 24,10,26.151038333,5  ,RELAY_LOCATION_QUERY for 0.0.0.50 to 17 
 45,6,26.216038333,5  ,HANDLE_PROTOCOL_PACKET FROM 44 
 45,8,26.216038333,5  ,RELAY_LOCATION_QUERY for 0.0.0.50 to 46 
 50,0,26.262559157,7  ,Received IP packet from 0.0.0.3  
  3,0,26.267559333,7  ,Forward IP packet to Vehicle 50 
  3,0,26.267559333,7  ,INIT_DATA to 50 / 50  
  6,8,26.271039333,6  ,HANDLE_PROTOCOL_PACKET FROM 3 
  6,0,26.271039333,7  ,Forward IP packet from 0.0.0.6 to 0.0.0.50 (300, 100) 
  6,0,26.271039333,7  ,INIT_DATA to 5 / 5  
  5,0,26.277559333,7  ,Forward IP packet from 0.0.0.6 to 0.0.0.50 (300, 100) 
  5,0,26.277559333,7  ,INIT_DATA to 4 / 4  
  3,0,26.297559333,7  ,Forward IP packet to Vehicle 50 
  3,0,26.297559333,7  ,INIT_DATA to 50 / 50  
 10,0,26.332559333,7  ,Relay IP packet to 3 
 10,0,26.332559333,7  ,INIT_DATA to 3 / 3  
 18,0,26.342559333,7  ,Relay IP packet to 17 
 18,0,26.342559333,7  ,INIT_DATA to 17 / 17  
 17,10,26.366039333,5  ,HANDLE_PROTOCOL_PACKET FROM 41 
 17,15,26.366039333,6  ,INIT_R_LOCATION_QUERY for 0.0.0.50 to 18 
 46,8,26.471039333,5  ,HANDLE_PROTOCOL_PACKET FROM 44 
 46,8,26.471039333,5  ,RELAY_LOCATION_QUERY for 0.0.0.50 to 47 
 50,0,26.512560167,7  ,Received IP packet from 0.0.0.15  
  4,0,26.522560333,7  ,Forward IP packet from 0.0.0.6 to 0.0.0.50 (300, 100) 
  4,0,26.522560333,7  ,INIT_DATA to 3 / 3  
  3,0,26.547560333,7  ,Forward IP packet to Vehicle 50 
  3,0,26.547560333,7  ,INIT_DATA to 50 / 50  
 18,15,26.581040333,6  ,HANDLE_PROTOCOL_PACKET FROM 17 
 18,15,26.581040333,6  ,RELAY_R_LOCATION_QUERY for 0.0.0.50 to 25 
 17,0,26.587560333,7  ,Relay IP packet to 10 
 17,0,26.587560333,7  ,INIT_DATA to 10 / 10  
 47,8,26.726040333,5  ,HANDLE_PROTOCOL_PACKET FROM 44 
 47,8,26.726040333,6  ,INIT_R_LOCATION_QUERY for 0.0.0.50 to 46 
 50,0,26.762561173,7  ,Received IP packet from 0.0.0.12  
  3,0,26.767561333,7  ,Forward IP packet to Vehicle 50 
  3,0,26.767561333,7  ,INIT_DATA to 50 / 50  
  3,0,26.797561333,7  ,Forward IP packet to Vehicle 50 
  3,0,26.797561333,7  ,INIT_DATA to 50 / 50  
 10,0,26.832561333,7  ,Relay IP packet to 3 
 10,0,26.832561333,7  ,INIT_DATA to 3 / 3  
 25,15,26.836041333,6  ,HANDLE_PROTOCOL_PACKET FROM 17 
 25,13,26.836041333,6  ,RELAY_R_LOCATION_QUERY for 0.0.0.50 to 26 
 26,13,26.871041333,6  ,HANDLE_PROTOCOL_PACKET FROM 17 
 26,14,26.871041333,6  ,RELAY_R_LOCATION_QUERY for 0.0.0.50 to 33 
 46,8,26.981041333,6  ,HANDLE_PROTOCOL_PACKET FROM 47 
 46,9,26.981041333,6  ,RELAY_R_LOCATION_QUERY for 0.0.0.50 to 45 
 15,0,27.000000000,7  ,Forward IP packet from 0.0.0.15 to 0.0.0.50 (300, 100) 
 15,0,27.000000000,7  ,INIT_DATA to 8 / 8  
 26,15,27.000000000,5  ,INIT_LOCATION_QUERY for 0.0.0.50 to 25 
 50,23,27.000000000,1  ,INIT_HELLO 
 50,0,27.000000000,0  ,SetTimer 103 on 28.000000000 
 50,0,27.012562183,7  ,Received IP packet from 0.0.0.47  
  3,0,27.047562333,7  ,Forward IP packet to Vehicle 50 
  3,0,27.047562333,7  ,INIT_DATA to 50 / 50  
  8,0,27.072562333,7  ,Forward IP packet from 0.0.0.15 to 0.0.0.50 (300, 100) 
  8,0,27.072562333,7  ,INIT_DATA to 9 / 9  
 33,14,27.126042333,6  ,HANDLE_PROTOCOL_PACKET FROM 17 
 33,8,27.126042333,6  ,RELAY_R_LOCATION_QUERY for 0.0.0.50 to 34 
 34,8,27.161042333,6  ,HANDLE_PROTOCOL_PACKET FROM 17 
 34,6,27.161042333,6  ,RELAY_R_LOCATION_QUERY for 0.0.0.50 to 41 
 41,6,27.166042333,6  ,HANDLE_PROTOCOL_PACKET FROM 17 
 41,0,27.166042333,7  ,Forward IP packet from 0.0.0.41 to 0.0.0.50 (300, 100) 
 41,0,27.166042333,7  ,INIT_DATA to 34 / 34  
 34,0,27.202562333,7  ,Forward IP packet from 0.0.0.41 to 0.0.0.50 (300, 100) 
 34,0,27.202562333,7  ,INIT_DATA to 27 / 27  
 45,9,27.226042333,6  ,HANDLE_PROTOCOL_PACKET FROM 47 
 45,9,27.226042333,6  ,RELAY_R_LOCATION_QUERY for 0.0.0.50 to 44 
  2,23,27.246042140,1  ,HANDLE_PROTOCOL_PACKET FROM 50 
  2,7,27.246042140,2  ,INIT_R_HELLO to 50  
  3,23,27.246042193,1  ,HANDLE_PROTOCOL_PACKET FROM 50 
  3,13,27.246042193,2  ,INIT_R_HELLO to 50  
 50,13,27.261043193,2  ,HANDLE_PROTOCOL_PACKET FROM 3 
  9,0,27.287563333,7  ,Forward IP packet from 0.0.0.15 to 0.0.0.50 (300, 100) 
  9,0,27.287563333,7  ,INIT_DATA to 10 / 10  
 10,0,27.292563333,7  ,Relay IP packet to 3 
 10,0,27.292563333,7  ,INIT_DATA to 3 / 3  
  3,0,27.297563333,7  ,Forward IP packet to Vehicle 50 
  3,0,27.297563333,7  ,INIT_DATA to 50 / 50  
 25,15,27.376043333,5  ,HANDLE_PROTOCOL_PACKET FROM 26 
 25,14,27.376043333,6  ,INIT_R_LOCATION_QUERY for 0.0.0.50 to 26 
 27,0,27.417563333,7  ,Forward IP packet from 0.0.0.41 to 0.0.0.50 (300, 100) 
 27,0,27.417563333,7  ,INIT_DATA to 20 / 20  
 44,9,27.471043333,6  ,HANDLE_PROTOCOL_PACKET FROM 47 
 44,0,27.471043333,7  ,Forward IP packet from 0.0.0.44 to 0.0.0.50 (300, 100) 
 44,0,27.471043333,7  ,INIT_DATA to 37 / 37  
 50,7,27.506044130,2  ,HANDLE_PROTOCOL_PACKET FROM 2 
 50,0,27.512564203,7  ,Received IP packet from 0.0.0.21  
 26,14,27.621044333,6  ,HANDLE_PROTOCOL_PACKET FROM 25 
 26,0,27.621044333,7  ,Relay IP packet to 19 
 26,0,27.621044333,7  ,INIT_DATA to 19 / 19  
 19,0,27.627564333,7  ,Relay IP packet to 18 
 19,0,27.627564333,7  ,INIT_DATA to 18 / 18  
 20,0,27.632564333,7  ,Forward IP packet from 0.0.0.41 to 0.0.0.50 (300, 100) 
 20,0,27.632564333,7  ,INIT_DATA to 19 / 19  
 37,0,27.717564333,7  ,Forward IP packet from 0.0.0.44 to 0.0.0.50 (300, 100) 
 37,0,27.717564333,7  ,INIT_DATA to 30 / 30  
 50,0,27.762565213,7  ,Received IP packet from 0.0.0.6  
 18,0,27.842565333,7  ,Relay IP packet to 17 
 18,0,27.842565333,7  ,INIT_DATA to 17 / 17  
 19,0,27.847565333,7  ,Relay IP packet to 18 
 19,0,27.847565333,7  ,INIT_DATA to 18 / 18  
 30,0,27.932565333,7  ,Forward IP packet from 0.0.0.44 to 0.0.0.50 (300, 100) 
 30,0,27.932565333,7  ,INIT_DATA to 23 / 23  
  6,0,28.000000000,7  ,Forward IP packet from 0.0.0.6 to 0.0.0.50 (300, 100) 
  6,0,28.000000000,7  ,INIT_DATA to 5 / 5  
  9,0,28.000000000,7  ,Forward IP packet from 0.0.0.9 to 0.0.0.50 (300, 100) 
  9,0,28.000000000,7  ,INIT_DATA to 10 / 10  
 12,0,28.000000000,7  ,Forward IP packet from 0.0.0.12 to 0.0.0.50 (300, 100) 
 12,0,28.000000000,7  ,INIT_DATA to 11 / 11  
 21,0,28.000000000,7  ,Forward IP packet from 0.0.0.21 to 0.0.0.50 (500, 300) 
 21,0,28.000000000,7  ,INIT_DATA to 20 / 20  
 41,0,28.000000000,7  ,Forward IP packet from 0.0.0.41 to 0.0.0.50 (300, 100) 
 41,0,28.000000000,7  ,INIT_DATA to 34 / 34  
 47,0,28.000000000,7  ,Forward IP packet from 0.0.0.47 to 0.0.0.50 (300, 100) 
 47,0,28.000000000,7  ,INIT_DATA to 40 / 40  
 50,0,28.000000000,0  ,PROCESS_EVENT 103  
 50,24,28.000000000,8  ,INIT_REG for 0.0.0.50 to 2 
 50,0,28.012566220,7  ,Received IP packet from 0.0.0.18  
  5,0,28.027566333,7  ,Forward IP packet from 0.0.0.6 to 0.0.0.50 (300, 100) 
  5,0,28.027566333,7  ,INIT_DATA to 4 / 4  
 10,0,28.042566333,7  ,Relay IP packet to 3 
 10,0,28.042566333,7  ,INIT_DATA to 3 / 3  
  3,0,28.047566333,7  ,Forward IP packet to Vehicle 50 
  3,0,28.047566333,7  ,INIT_DATA to 50 / 50  
 11,0,28.057566333,7  ,Forward IP packet from 0.0.0.12 to 0.0.0.50 (300, 100) 
 11,0,28.057566333,7  ,INIT_DATA to 4 / 4  
 17,0,28.087566333,7  ,Relay IP packet to 10 
 17,0,28.087566333,7  ,INIT_DATA to 10 / 10  
 18,0,28.092566333,7  ,Relay IP packet to 17 
 18,0,28.092566333,7  ,INIT_DATA to 17 / 17  
 20,0,28.102566333,7  ,Forward IP packet from 0.0.0.21 to 0.0.0.50 (500, 300) 
 20,0,28.102566333,7  ,INIT_DATA to 19 / 19  
 23,0,28.147566333,7  ,Forward IP packet from 0.0.0.44 to 0.0.0.50 (300, 100) 
 23,0,28.147566333,7  ,INIT_DATA to 16 / 16  
 34,0,28.202566333,7  ,Forward IP packet from 0.0.0.41 to 0.0.0.50 (300, 100) 
 34,0,28.202566333,7  ,INIT_DATA to 27 / 27  
 40,0,28.232566333,7  ,Forward IP packet from 0.0.0.47 to 0.0.0.50 (300, 100) 
 40,0,28.232566333,7  ,INIT_DATA to 33 / 33  
  2,24,28.246046103,8  ,HANDLE_PROTOCOL_PACKET FROM 50 
  2,8,28.246046103,9  ,RELAY_REG of 0.0.0.50 to 3 
 50,0,28.262567230,7  ,Received IP packet from 0.0.0.47  
  4,0,28.272567333,7  ,Forward IP packet from 0.0.0.6 to 0.0.0.50 (300, 100) 
  4,0,28.272567333,7  ,INIT_DATA to 3 / 3  
  4,0,28.302567333,7  ,Forward IP packet from 0.0.0.12 to 0.0.0.50 (300, 100) 
  4,0,28.302567333,7  ,INIT_DATA to 3 / 3  
 10,0,28.332567333,7  ,Relay IP packet to 3 
 10,0,28.332567333,7  ,INIT_DATA to 3 / 3  
 17,0,28.337567333,7  ,Relay IP packet to 10 
 17,0,28.337567333,7  ,INIT_DATA to 10 / 10  
 19,0,28.347567333,7  ,Relay IP packet to 18 
 19,0,28.347567333,7  ,INIT_DATA to 18 / 18  
 16,0,28.362567333,7  ,Forward IP packet from 0.0.0.44 to 0.0.0.50 (300, 100) 
 16,0,28.362567333,7  ,INIT_DATA to 9 / 9  
 27,0,28.417567333,7  ,Forward IP packet from 0.0.0.41 to 0.0.0.50 (300, 100) 
 27,0,28.417567333,7  ,INIT_DATA to 20 / 20  
 33,0,28.447567333,7  ,Forward IP packet from 0.0.0.47 to 0.0.0.50 (300, 100) 
 33,0,28.447567333,7  ,INIT_DATA to 26 / 26  
  3,8,28.506048333,9  ,HANDLE_PROTOCOL_PACKET FROM 2 
 50,0,28.512568240,7  ,Received IP packet from 0.0.0.15  
  3,0,28.517568333,7  ,Relay IP packet to 2 
  3,0,28.517568333,7  ,INIT_DATA to 2 / 2  
  3,0,28.547568333,7  ,Relay IP packet to 2 
  3,0,28.547568333,7  ,INIT_DATA to 2 / 2  
  9,0,28.577568333,7  ,Forward IP packet from 0.0.0.44 to 0.0.0.50 (300, 100) 
  9,0,28.577568333,7  ,INIT_DATA to 10 / 10  
 10,0,28.582568333,7  ,Relay IP packet to 3 
 10,0,28.582568333,7  ,INIT_DATA to 3 / 3  
 18,0,28.592568333,7  ,Relay IP packet to 17 
 18,0,28.592568333,7  ,INIT_DATA to 17 / 17  
 20,0,28.632568333,7  ,Forward IP packet from 0.0.0.41 to 0.0.0.50 (300, 100) 
 20,0,28.632568333,7  ,INIT_DATA to 19 / 19  
 26,0,28.662568333,7  ,Relay IP packet to 19 
 26,0,28.662568333,7  ,INIT_DATA to 19 / 19  
 50,0,28.762569250,7  ,Received IP packet from 0.0.0.9  
  3,0,28.767569333,7  ,Relay IP packet to 2 
  3,0,28.767569333,7  ,INIT_DATA to 2 / 2  
 10,0,28.792569333,7  ,Relay IP packet to 3 
 10,0,28.792569333,7  ,INIT_DATA to 3 / 3  
  3,0,28.797569333,7  ,Relay IP packet to 2 
  3,0,28.797569333,7  ,INIT_DATA to 2 / 2  
 17,0,28.837569333,7  ,Relay IP packet to 10 
 17,0,28.837569333,7  ,INIT_DATA to 10 / 10  
 19,0,28.847569333,7  ,Relay IP packet to 18 
 19,0,28.847569333,7  ,INIT_DATA to 18 / 18  
 19,0,28.877569333,7  ,Relay IP packet to 18 
 19,0,28.877569333,7  ,INIT_DATA to 18 / 18  
  3,0,29.000000000,7  ,Relay IP packet to 2 
  3,0,29.000000000,7  ,INIT_DATA to 2 / 2  
 18,0,29.000000000,7  ,Relay IP packet to 17 
 18,0,29.000000000,7  ,INIT_DATA to 17 / 17  
 44,0,29.000000000,7  ,Forward IP packet from 0.0.0.44 to 0.0.0.50 (300, 100) 
 44,0,29.000000000,7  ,INIT_DATA to 37 / 37  
  2,0,29.012570333,7  ,Forward IP packet to Vehicle 50 
  2,0,29.012570333,7  ,INIT_DATA to 50 / 50  
  3,0,29.047570333,7  ,Relay IP packet to 2 
  3,0,29.047570333,7  ,INIT_DATA to 2 / 2  
 10,0,29.082570333,7  ,Relay IP packet to 3 
 10,0,29.082570333,7  ,INIT_DATA to 3 / 3  
 17,0,29.087570333,7  ,Relay IP packet to 10 
 17,0,29.087570333,7  ,INIT_DATA to 10 / 10  
 18,0,29.092570333,7  ,Relay IP packet to 17 
 18,0,29.092570333,7  ,INIT_DATA to 17 / 17  
 37,0,29.217570333,7  ,Forward IP packet from 0.0.0.44 to 0.0.0.50 (300, 100) 
 37,0,29.217570333,7  ,INIT_DATA to 30 / 30  
 50,0,29.257571067,7  ,Received IP packet from 0.0.0.6  
  2,0,29.262571333,7  ,Forward IP packet to Vehicle 50 
  2,0,29.262571333,7  ,INIT_DATA to 50 / 50  
  3,0,29.297571333,7  ,Relay IP packet to 2 
  3,0,29.297571333,7  ,INIT_DATA to 2 / 2  
 10,0,29.332571333,7  ,Relay IP packet to 3 
 10,0,29.332571333,7  ,INIT_DATA to 3 / 3  
 17,0,29.337571333,7  ,Relay IP packet to 10 
 17,0,29.337571333,7  ,INIT_DATA to 10 / 10  
 18,0,29.342571333,7  ,Relay IP packet to 17 
 18,0,29.342571333,7  ,INIT_DATA to 17 / 17  
 30,0,29.432571333,7  ,Forward IP packet from 0.0.0.44 to 0.0.0.50 (300, 100) 
 30,0,29.432571333,7  ,INIT_DATA to 23 / 23  
 50,0,29.507572057,7  ,Received IP packet from 0.0.0.26  
  2,0,29.512572333,7  ,Forward IP packet to Vehicle 50 
  2,0,29.512572333,7  ,INIT_DATA to 50 / 50  
  3,0,29.547572333,7  ,Relay IP packet to 2 
  3,0,29.547572333,7  ,INIT_DATA to 2 / 2  
 10,0,29.582572333,7  ,Relay IP packet to 3 
 10,0,29.582572333,7  ,INIT_DATA to 3 / 3  
 17,0,29.587572333,7  ,Relay IP packet to 10 
 17,0,29.587572333,7  ,INIT_DATA to 10 / 10  
 23,0,29.647572333,7  ,Forward IP packet from 0.0.0.44 to 0.0.0.50 (300, 100) 
 23,0,29.647572333,7  ,INIT_DATA to 16 / 16  
 50,0,29.757573047,7  ,Received IP packet from 0.0.0.12  
  2,0,29.762573333,7  ,Forward IP packet to Vehicle 50 
  2,0,29.762573333,7  ,INIT_DATA to 50 / 50  
  3,0,29.797573333,7  ,Relay IP packet to 2 
  3,0,29.797573333,7  ,INIT_DATA to 2 / 2  
 10,0,29.832573333,7  ,Relay IP packet to 3 
 10,0,29.832573333,7  ,INIT_DATA to 3 / 3  
 16,0,29.862573333,7  ,Forward IP packet from 0.0.0.44 to 0.0.0.50 (300, 100) 
 16,0,29.862573333,7  ,INIT_DATA to 9 / 9  
 15,0,30.000000000,7  ,Forward IP packet from 0.0.0.15 to 0.0.0.50 (300, 100) 
 15,0,30.000000000,7  ,INIT_DATA to 8 / 8  
 26,0,30.000000000,7  ,Relay IP packet to 19 
 26,0,30.000000000,7  ,INIT_DATA to 19 / 19  
 50,0,30.007574040,7  ,Received IP packet from 0.0.0.41  
  2,0,30.012574333,7  ,Forward IP packet to Vehicle 50 
  2,0,30.012574333,7  ,INIT_DATA to 50 / 50  
  3,0,30.047574333,7  ,Relay IP packet to 2 
  3,0,30.047574333,7  ,INIT_DATA to 2 / 2  
  8,0,30.072574333,7  ,Forward IP packet from 0.0.0.15 to 0.0.0.50 (300, 100) 
  8,0,30.072574333,7  ,INIT_DATA to 9 / 9  
  9,0,30.077574333,7  ,Forward IP packet from 0.0.0.44 to 0.0.0.50 (300, 100) 
  9,0,30.077574333,7  ,INIT_DATA to 10 / 10  
 19,0,30.127574333,7  ,Relay IP packet to 18 
 19,0,30.127574333,7  ,INIT_DATA to 18 / 18  
 50,0,30.257575030,7  ,Received IP packet from 0.0.0.3  
  2,0,30.262575333,7  ,Forward IP packet to Vehicle 50 
  2,0,30.262575333,7  ,INIT_DATA to 50 / 50  
